EmpID,BusinessTravel,Department,HourlyRate,JobLevel,JobRole,JobSatisfaction,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2103205,Travel_Rarely,Research & Development,73,2,Research Scientist,3,20003,1,Yes,14,20,1,20,7,1,8,No
2103206,Travel_Rarely,Sales,98,2,Sales Executive,4,7100,1,Yes,11,6,3,6,2,4,4,No
2103207,Travel_Rarely,Research & Development,51,1,Research Scientist,3,25681,1,Yes,13,8,3,8,2,7,7,Yes
2103208,Travel_Rarely,Research & Development,36,1,Research Scientist,4,4050,0,No,12,5,3,4,3,1,1,No
2103209,Travel_Rarely,Human Resources,31,4,Manager,1,16616,0,No,14,21,3,20,7,0,9,No
2103210,Travel_Rarely,Research & Development,54,1,Laboratory Technician,1,17363,9,No,13,12,1,5,4,0,4,No
2103211,Travel_Rarely,Research & Development,94,1,Laboratory Technician,3,19106,4,No,18,8,3,3,2,0,2,No
2103212,Travel_Frequently,Research & Development,60,3,Manufacturing Director,4,19944,2,No,11,10,3,2,2,2,2,No
2103213,Travel_Rarely,Research & Development,81,1,Laboratory Technician,4,4910,4,No,11,7,2,3,2,0,2,No
2103214,Travel_Rarely,Research & Development,100,1,Laboratory Technician,1,23577,0,No,12,8,3,7,7,0,7,No
2103215,Travel_Rarely,Human Resources,51,3,Human Resources,1,9769,1,No,13,10,2,10,9,0,9,No
2103216,Travel_Frequently,Research & Development,97,2,Laboratory Technician,1,22710,3,No,20,20,3,4,3,1,3,Yes
2103217,Travel_Frequently,Research & Development,84,3,Healthcare Representative,4,22930,0,Yes,12,9,3,8,7,7,7,Yes
2103218,Travel_Rarely,Research & Development,54,4,Research Director,4,5652,6,No,19,29,2,20,7,12,7,No
2103219,Travel_Rarely,Research & Development,76,5,Research Director,1,22456,3,Yes,21,32,3,9,8,1,5,No
2103220,Travel_Rarely,Research & Development,81,4,Research Director,4,12414,2,No,13,31,4,7,7,0,0,No
2103221,Travel_Rarely,Sales,99,2,Sales Executive,2,20763,3,Yes,16,15,3,5,4,0,1,No
2103222,Travel_Frequently,Sales,50,1,Sales Representative,3,16154,1,No,12,1,3,1,0,0,0,Yes
2103223,Travel_Rarely,Sales,73,2,Sales Executive,1,12761,7,No,14,8,3,3,2,0,2,No
2103224,Travel_Rarely,Research & Development,93,4,Research Director,2,8847,3,No,11,9,4,3,2,1,0,No
2103225,Travel_Frequently,Research & Development,91,1,Research Scientist,1,20284,5,No,14,10,3,4,3,1,3,No
2103226,Travel_Rarely,Research & Development,34,1,Research Scientist,2,22262,1,No,12,1,4,1,0,0,0,Yes
2103227,Travel_Rarely,Research & Development,91,1,Laboratory Technician,1,7679,0,No,14,6,4,5,0,1,4,No
2103228,Travel_Rarely,Research & Development,37,2,Laboratory Technician,4,22604,1,No,16,10,2,10,4,1,8,No
2103229,Travel_Rarely,Sales,98,2,Sales Executive,1,13494,4,No,13,11,2,3,2,0,2,No
2103230,Travel_Rarely,Research & Development,74,1,Research Scientist,4,10205,7,No,12,17,2,6,5,1,2,No
2103231,Travel_Rarely,Sales,68,1,Sales Representative,1,15182,3,No,12,6,3,3,2,2,2,Yes
2103232,Non-Travel,Research & Development,84,1,Laboratory Technician,3,25470,0,No,14,7,1,6,5,1,3,No
2103233,Travel_Rarely,Research & Development,90,1,Research Scientist,1,10494,2,No,22,5,4,3,2,1,0,No
2103234,Travel_Rarely,Research & Development,82,4,Research Director,3,26703,3,No,19,26,4,20,17,5,6,No
2103235,Travel_Rarely,Sales,42,2,Sales Executive,3,15211,1,Yes,12,5,3,5,4,0,3,No
2103236,Travel_Rarely,Sales,97,2,Sales Executive,4,23343,4,No,12,7,2,4,3,0,3,No
2103237,Travel_Rarely,Research & Development,86,1,Laboratory Technician,2,3708,5,No,17,7,2,5,4,0,2,No
2103238,Travel_Rarely,Research & Development,90,1,Research Scientist,3,5561,2,Yes,12,7,2,4,2,0,3,No
2103239,Non-Travel,Research & Development,81,2,Laboratory Technician,3,23099,3,No,11,11,4,8,7,0,7,No
2103240,Travel_Rarely,Sales,31,3,Sales Executive,4,8386,1,No,18,13,3,13,7,9,9,No
2103241,Travel_Rarely,Sales,52,3,Sales Executive,4,15986,4,No,11,28,4,7,7,4,3,Yes
2103242,Non-Travel,Research & Development,54,1,Laboratory Technician,1,17181,2,Yes,23,11,4,1,0,0,0,Yes
2103243,Travel_Frequently,Research & Development,100,3,Manufacturing Director,2,8931,1,No,11,10,3,10,8,4,7,Yes
2103244,Travel_Rarely,Research & Development,95,3,Healthcare Representative,1,19863,2,Yes,18,24,3,7,7,0,7,No
2103245,Travel_Rarely,Human Resources,96,1,Human Resources,2,24609,9,No,18,8,3,3,2,0,2,No
2103246,Travel_Frequently,Research & Development,94,1,Laboratory Technician,4,21081,6,Yes,13,7,1,2,2,2,2,Yes
2103247,Travel_Rarely,Research & Development,55,3,Manufacturing Director,4,14720,4,Yes,18,10,4,3,1,1,2,No
2103248,Travel_Rarely,Sales,96,2,Sales Executive,1,24795,4,No,11,15,3,2,2,2,2,No
2103249,Travel_Rarely,Human Resources,52,1,Human Resources,3,3072,1,No,15,2,3,2,2,2,2,Yes
2103250,Non-Travel,Research & Development,55,3,Research Director,2,25178,2,No,11,16,3,9,8,4,8,No
2103251,Travel_Rarely,Sales,84,2,Sales Executive,1,23490,0,No,18,6,3,5,4,1,3,No
2103252,Non-Travel,Research & Development,90,1,Laboratory Technician,3,7973,3,No,14,7,3,5,2,0,3,No
2103253,Travel_Rarely,Research & Development,39,4,Research Director,2,19764,4,No,12,35,2,9,8,8,8,No
2103254,Travel_Rarely,Research & Development,96,2,Healthcare Representative,3,21534,2,No,14,20,2,3,2,1,2,No
2103255,Travel_Rarely,Research & Development,68,1,Research Scientist,3,8045,2,No,14,8,4,3,1,1,2,No
2103256,Travel_Rarely,Research & Development,49,1,Research Scientist,2,21158,1,No,13,6,2,5,2,1,3,No
2103257,Travel_Frequently,Sales,54,2,Sales Executive,1,17456,0,No,14,5,3,4,3,0,3,No
2103258,Travel_Rarely,Sales,81,2,Sales Executive,1,15891,3,No,18,15,3,13,9,3,12,No
2103259,Travel_Rarely,Sales,96,2,Sales Executive,3,2939,8,No,15,4,2,2,1,2,2,No
2103260,Travel_Frequently,Research & Development,74,1,Laboratory Technician,4,16458,1,No,13,12,3,12,9,5,8,No
2103261,Travel_Frequently,Sales,79,2,Sales Executive,3,9282,7,No,12,11,2,1,0,0,0,No
2103262,Non-Travel,Research & Development,64,1,Research Scientist,3,7152,1,No,13,1,2,1,0,0,0,No
2103263,Travel_Rarely,Research & Development,93,2,Research Scientist,3,2721,0,No,24,13,2,12,9,2,8,No
2103264,Travel_Rarely,Research & Development,35,3,Healthcare Representative,2,20948,3,No,14,29,3,8,7,0,7,No
2103265,Travel_Frequently,Research & Development,71,4,Research Director,1,11929,7,No,14,16,2,14,8,6,9,No
2103266,Travel_Frequently,Sales,92,1,Sales Representative,3,15747,3,No,15,5,4,3,2,1,2,Yes
2103267,Travel_Frequently,Sales,51,2,Sales Executive,2,17485,5,No,11,7,1,5,3,0,0,Yes
2103268,Travel_Rarely,Sales,40,2,Sales Executive,2,7815,0,Yes,23,16,4,15,9,10,10,Yes
2103269,Travel_Rarely,Sales,76,1,Sales Representative,3,16192,1,No,13,1,3,1,0,0,0,No
2103270,Travel_Frequently,Research & Development,89,1,Laboratory Technician,1,16998,2,Yes,11,4,2,0,0,0,0,Yes
2103271,Non-Travel,Sales,78,1,Sales Representative,2,7103,1,No,13,1,3,1,0,0,0,No
2103272,Travel_Frequently,Research & Development,86,3,Manufacturing Director,3,19719,5,Yes,18,16,2,2,2,2,2,No
2103273,Travel_Rarely,Sales,77,2,Sales Executive,3,23757,1,No,14,10,3,10,7,0,4,No
2103274,Travel_Rarely,Human Resources,46,1,Human Resources,3,15428,0,No,21,6,4,5,3,1,3,No
2103275,Travel_Rarely,Research & Development,30,2,Healthcare Representative,3,16143,0,Yes,16,4,3,3,2,1,2,No
2103276,Travel_Rarely,Research & Development,82,1,Laboratory Technician,2,8192,8,No,11,8,3,5,4,0,2,No
2103277,Travel_Rarely,Sales,78,2,Sales Executive,3,24200,3,Yes,17,11,2,5,4,1,2,No
2103278,Travel_Frequently,Research & Development,38,1,Laboratory Technician,1,5355,7,No,11,8,2,0,0,0,0,Yes
2103279,Travel_Rarely,Research & Development,72,1,Research Scientist,3,12530,1,No,14,1,1,1,0,0,0,No
2103280,Travel_Frequently,Sales,55,2,Sales Executive,1,11827,0,No,14,5,3,4,2,1,3,No
2103281,Travel_Rarely,Research & Development,43,2,Laboratory Technician,1,23070,4,No,25,10,3,3,2,1,2,No
2103282,Travel_Frequently,Research & Development,97,1,Laboratory Technician,2,4668,0,No,13,4,3,3,2,0,2,No
2103283,Travel_Rarely,Research & Development,96,2,Manufacturing Director,2,3173,1,No,14,8,2,8,6,1,7,No
2103284,Travel_Rarely,Research & Development,69,2,Healthcare Representative,3,22049,2,Yes,17,14,3,0,0,0,0,No
2103285,Travel_Rarely,Research & Development,64,3,Manager,4,21072,2,No,25,10,4,5,2,0,0,No
2103286,Travel_Frequently,Research & Development,87,4,Manager,4,24456,3,No,20,26,3,14,9,1,12,No
2103287,Travel_Rarely,Research & Development,100,1,Research Scientist,1,7568,6,No,13,11,1,9,7,0,7,Yes
2103288,Travel_Rarely,Research & Development,32,4,Research Director,1,22074,3,No,13,24,4,20,6,14,17,No
2103289,Travel_Rarely,Research & Development,32,3,Manufacturing Director,2,9150,4,No,18,9,3,2,0,2,2,No
2103290,Travel_Rarely,Sales,51,4,Manager,2,11380,8,No,12,23,4,13,12,5,1,No
2103291,Travel_Rarely,Research & Development,91,3,Healthcare Representative,2,21195,1,No,19,11,1,11,8,3,3,No
2103292,Travel_Rarely,Research & Development,97,2,Laboratory Technician,3,24812,0,No,14,5,3,4,3,1,2,No
2103293,Travel_Rarely,Research & Development,86,1,Laboratory Technician,1,21831,3,No,14,15,1,5,4,1,0,Yes
2103294,Travel_Rarely,Sales,64,3,Sales Executive,3,12288,1,Yes,14,10,3,10,9,8,6,No
2103295,Travel_Frequently,Research & Development,33,1,Research Scientist,3,4156,1,No,12,7,1,7,2,7,7,Yes
2103296,Travel_Frequently,Research & Development,88,4,Research Director,4,24450,1,Yes,13,32,3,32,6,13,9,No
2103297,Travel_Rarely,Sales,55,1,Sales Representative,3,4944,0,Yes,25,12,3,11,10,5,7,No
2103298,Travel_Rarely,Research & Development,68,1,Laboratory Technician,2,24052,4,No,14,4,3,1,0,0,0,No
2103299,Travel_Rarely,Research & Development,47,2,Research Scientist,4,3031,1,No,17,10,3,10,8,3,7,No
2103300,Travel_Rarely,Research & Development,39,2,Healthcare Representative,1,7288,3,No,13,9,3,7,7,0,7,No
2103301,Travel_Rarely,Research & Development,44,2,Manufacturing Director,2,24152,1,No,13,5,3,5,3,0,2,No
2103302,Travel_Rarely,Research & Development,97,1,Research Scientist,4,4585,4,No,20,8,3,5,4,0,3,No
2103303,Travel_Frequently,Research & Development,40,3,Healthcare Representative,4,18611,2,Yes,14,24,1,20,8,13,9,No
2103304,Travel_Rarely,Sales,47,2,Sales Executive,1,19345,0,No,12,9,4,8,4,7,1,No
2103305,Travel_Rarely,Research & Development,79,2,Laboratory Technician,3,22949,1,Yes,12,15,3,15,14,5,7,No
2103306,Travel_Rarely,Human Resources,38,4,Manager,4,17381,1,Yes,21,21,3,21,7,7,7,No
2103307,Travel_Rarely,Research & Development,57,1,Laboratory Technician,1,10036,0,No,14,2,3,1,1,0,0,No
2103308,Non-Travel,Research & Development,72,2,Healthcare Representative,4,8841,3,Yes,18,8,3,2,2,2,2,No
2103309,Travel_Rarely,Research & Development,66,3,Healthcare Representative,2,20933,1,No,12,10,3,10,8,7,7,No
2103310,Travel_Rarely,Sales,98,1,Sales Representative,3,26204,0,No,23,6,3,5,3,4,2,No
2103311,Travel_Rarely,Research & Development,67,2,Research Scientist,2,15624,3,No,12,12,3,7,1,2,5,No
2103312,Travel_Rarely,Sales,70,1,Sales Representative,4,17001,3,Yes,21,7,2,3,2,1,2,No
2103313,Travel_Rarely,Sales,96,2,Sales Executive,3,13693,8,No,14,18,3,8,7,7,7,No
2103314,Travel_Rarely,Research & Development,91,1,Research Scientist,3,22376,6,No,18,5,2,1,0,0,0,No
2103315,Travel_Rarely,Sales,46,2,Sales Executive,1,10589,2,No,13,8,1,2,2,2,2,No
2103316,Travel_Rarely,Sales,64,2,Sales Executive,1,5323,1,No,11,10,3,10,8,6,7,Yes
2103317,Travel_Frequently,Human Resources,71,2,Human Resources,3,14814,3,No,11,10,3,6,3,1,2,No
2103318,Travel_Rarely,Research & Development,68,1,Laboratory Technician,1,21731,1,No,19,3,3,3,0,1,2,No
2103319,Travel_Rarely,Sales,33,3,Sales Executive,2,17799,3,No,12,9,3,4,2,1,3,No
2103320,Travel_Rarely,Research & Development,69,1,Laboratory Technician,1,26619,1,Yes,12,1,3,1,0,0,0,Yes
2103321,Travel_Rarely,Research & Development,78,3,Manufacturing Director,4,14618,0,No,16,34,3,33,7,1,9,Yes
2103322,Travel_Rarely,Research & Development,81,2,Manufacturing Director,2,7653,4,No,11,7,3,5,2,1,4,Yes
2103323,Non-Travel,Research & Development,62,2,Research Scientist,1,25174,4,No,14,9,2,6,5,1,2,No
2103324,Travel_Rarely,Research & Development,65,1,Research Scientist,1,16530,8,No,12,10,2,8,2,7,6,No
2103325,Travel_Rarely,Research & Development,35,1,Research Scientist,4,22061,1,No,13,1,1,1,0,0,0,No
2103326,Travel_Rarely,Sales,60,5,Manager,4,23037,1,No,21,36,3,36,6,2,13,No
2103327,Travel_Rarely,Research & Development,45,2,Research Scientist,4,13008,9,No,17,9,2,2,2,2,1,No
2103328,Travel_Rarely,Research & Development,89,1,Research Scientist,4,11133,1,No,21,1,3,1,0,0,0,No
2103329,Travel_Rarely,Sales,80,2,Sales Executive,2,12355,0,No,11,10,3,9,8,7,7,No
2103330,Travel_Rarely,Sales,90,2,Sales Executive,2,16379,2,No,12,8,4,3,2,1,2,No
2103331,Travel_Rarely,Sales,73,2,Sales Executive,3,21447,6,No,13,15,3,1,0,0,0,No
2103332,Travel_Rarely,Research & Development,87,1,Laboratory Technician,1,16213,1,Yes,18,10,3,10,9,1,5,No
2103333,Travel_Rarely,Research & Development,51,2,Healthcare Representative,3,4223,3,Yes,16,10,3,5,2,0,4,No
2103334,Travel_Rarely,Sales,38,3,Sales Executive,3,4658,2,No,11,11,3,7,6,7,6,No
2103335,Travel_Frequently,Research & Development,87,2,Healthcare Representative,4,24483,1,No,19,6,4,6,4,1,3,No
2103336,Travel_Rarely,Sales,59,5,Manager,3,19519,4,Yes,16,27,3,1,0,0,0,No
2103337,Travel_Rarely,Research & Development,45,1,Research Scientist,3,12826,2,No,16,4,3,2,2,2,2,No
2103338,Travel_Frequently,Research & Development,80,2,Laboratory Technician,1,19711,3,Yes,13,9,3,3,2,0,2,No
2103339,Travel_Rarely,Research & Development,93,5,Manager,4,26362,8,No,22,24,3,1,0,0,1,No
2103340,Travel_Rarely,Research & Development,46,2,Laboratory Technician,3,25348,1,No,17,10,2,10,9,6,8,No
2103341,Travel_Frequently,Research & Development,92,2,Healthcare Representative,3,15332,1,No,14,8,2,8,2,7,7,No
2103342,Travel_Rarely,Sales,84,2,Sales Executive,1,11262,1,No,15,5,3,5,4,1,2,No
2103343,Travel_Rarely,Research & Development,87,1,Laboratory Technician,2,5855,5,No,12,8,3,6,4,0,2,No
2103344,Travel_Rarely,Research & Development,63,1,Laboratory Technician,4,7713,1,No,18,1,2,1,0,0,1,No
2103345,Travel_Rarely,Sales,56,4,Manager,1,3156,1,No,15,27,1,26,0,0,12,No
2103346,Travel_Rarely,Research & Development,51,1,Laboratory Technician,2,7324,1,Yes,17,1,3,1,1,0,0,Yes
2103347,Non-Travel,Research & Development,85,1,Research Scientist,3,10293,1,Yes,14,4,2,4,2,1,3,No
2103348,Travel_Frequently,Research & Development,41,4,Healthcare Representative,3,20689,2,Yes,15,32,3,30,8,12,13,No
2103349,Travel_Rarely,Research & Development,35,1,Research Scientist,4,18783,3,No,17,6,3,3,2,0,2,No
2103350,Travel_Rarely,Research & Development,31,5,Research Director,4,3549,0,Yes,14,23,2,22,7,1,10,No
2103351,Travel_Rarely,Research & Development,48,1,Research Scientist,2,5348,1,No,12,6,2,6,4,1,1,No
2103352,Travel_Rarely,Research & Development,50,2,Laboratory Technician,1,23447,1,Yes,14,10,3,10,7,1,4,No
2103353,Non-Travel,Sales,52,2,Sales Executive,1,24162,1,No,15,10,3,10,7,4,5,No
2103354,Travel_Frequently,Sales,54,2,Sales Executive,1,21602,7,No,13,10,3,5,2,0,3,No
2103355,Travel_Rarely,Research & Development,76,2,Manufacturing Director,3,12421,9,Yes,12,7,3,3,2,1,1,No
2103356,Travel_Frequently,Research & Development,42,2,Manufacturing Director,4,17000,1,No,13,9,3,9,7,7,2,No
2103357,Travel_Rarely,Research & Development,84,1,Laboratory Technician,1,22102,1,No,14,10,2,9,6,1,4,No
2103358,Travel_Rarely,Research & Development,76,2,Manufacturing Director,1,3835,2,No,13,10,3,7,7,7,7,No
2103359,Travel_Rarely,Research & Development,67,1,Laboratory Technician,1,16290,1,No,11,7,3,7,7,0,7,No
2103360,Travel_Rarely,Research & Development,48,2,Research Scientist,1,26312,1,No,11,16,3,16,15,1,10,No
2103361,Travel_Rarely,Research & Development,39,2,Manufacturing Director,1,20460,0,No,21,6,2,5,3,0,0,No
2103362,Travel_Rarely,Research & Development,97,1,Research Scientist,4,26009,1,No,18,3,3,2,2,2,2,No
2103363,Travel_Frequently,Sales,70,1,Sales Representative,4,18420,1,Yes,12,0,4,0,0,0,0,Yes
2103364,Travel_Rarely,Human Resources,98,5,Manager,3,5220,3,No,11,27,3,5,2,1,0,No
2103365,Travel_Rarely,Research & Development,76,2,Laboratory Technician,3,10302,0,No,15,11,3,10,8,0,7,No
2103366,Travel_Rarely,Research & Development,80,3,Manufacturing Director,3,25800,1,No,13,18,3,18,15,14,12,No
2103367,Non-Travel,Research & Development,52,2,Healthcare Representative,3,12250,1,No,12,15,3,14,11,2,9,No
2103368,Travel_Rarely,Research & Development,85,2,Manufacturing Director,3,26493,3,No,17,9,2,4,3,0,2,No
2103369,Travel_Frequently,Research & Development,81,2,Manufacturing Director,3,3140,0,No,13,10,1,9,2,3,8,No
2103370,Travel_Rarely,Research & Development,59,2,Manufacturing Director,4,5388,1,No,19,10,3,10,7,3,9,No
2103371,Travel_Rarely,Research & Development,54,3,Manufacturing Director,3,14199,3,Yes,19,10,4,5,4,0,2,No
2103372,Travel_Rarely,Sales,55,3,Sales Executive,1,21530,9,No,17,15,3,13,12,6,0,Yes
2103373,Travel_Rarely,Research & Development,71,1,Research Scientist,2,9953,1,No,11,8,1,8,4,7,7,No
2103374,Travel_Rarely,Research & Development,84,3,Manufacturing Director,4,19948,6,Yes,15,18,2,4,2,3,3,No
2103375,Travel_Frequently,Human Resources,37,2,Human Resources,4,10503,4,Yes,11,14,3,10,7,0,2,No
2103376,Travel_Frequently,Research & Development,89,4,Manager,4,5602,2,No,25,23,3,2,2,2,2,No
2103377,Travel_Rarely,Sales,59,2,Sales Executive,4,22098,6,Yes,14,7,2,2,2,2,2,Yes
2103378,Travel_Frequently,Research & Development,32,1,Research Scientist,4,17218,1,Yes,13,6,3,6,3,1,3,No
2103379,Travel_Rarely,Research & Development,86,1,Research Scientist,3,22490,7,No,17,5,3,3,2,0,2,No
2103380,Travel_Frequently,Research & Development,87,1,Research Scientist,4,6297,2,No,13,6,2,4,2,1,2,No
2103381,Travel_Rarely,Research & Development,73,1,Laboratory Technician,1,3339,3,Yes,14,10,1,4,2,0,3,Yes
2103382,Travel_Rarely,Sales,42,2,Sales Executive,3,23413,9,No,11,8,3,5,2,1,4,No
2103383,Travel_Rarely,Research & Development,42,3,Healthcare Representative,1,22792,4,No,12,9,3,3,2,0,2,No
2103384,Travel_Frequently,Research & Development,77,2,Manufacturing Director,3,4973,1,No,17,7,3,7,7,0,7,No
2103385,Travel_Rarely,Research & Development,66,2,Manufacturing Director,2,7693,4,No,21,7,3,5,4,1,0,No
2103386,Travel_Rarely,Research & Development,72,4,Research Director,2,3498,3,No,16,27,3,4,2,1,2,No
2103387,Travel_Rarely,Research & Development,50,3,Research Director,1,21981,5,No,15,19,3,14,11,1,11,No
2103388,Travel_Rarely,Sales,31,1,Sales Representative,3,13251,1,No,19,2,3,2,2,2,2,No
2103389,Travel_Rarely,Research & Development,66,2,Research Scientist,2,19332,1,No,12,11,3,11,8,7,9,No
2103390,Travel_Rarely,Research & Development,77,1,Laboratory Technician,2,10950,2,No,11,15,3,4,3,1,3,No
2103391,Travel_Rarely,Research & Development,41,4,Healthcare Representative,3,11652,2,Yes,19,30,3,15,11,2,12,No
2103392,Non-Travel,Research & Development,33,2,Manufacturing Director,3,15411,0,No,15,4,3,3,2,1,2,No
2103393,Travel_Rarely,Research & Development,79,2,Healthcare Representative,1,26308,6,No,20,13,3,5,4,0,4,No
2103394,Travel_Rarely,Research & Development,91,4,Manager,3,18685,3,No,25,36,3,10,8,4,7,No
2103395,Travel_Rarely,Research & Development,65,4,Research Director,3,3525,1,No,24,14,3,14,10,6,11,No
2103396,Travel_Frequently,Sales,36,2,Sales Executive,4,10414,3,Yes,24,13,4,11,9,6,7,Yes
2103397,Travel_Frequently,Research & Development,90,2,Research Scientist,4,9867,7,No,15,19,4,13,11,2,9,No
2103398,Travel_Rarely,Sales,43,2,Sales Executive,2,3356,1,Yes,13,10,2,10,0,0,9,No
2103399,Travel_Rarely,Sales,93,2,Sales Executive,4,3921,1,No,14,6,3,6,2,0,4,No
2103400,Travel_Rarely,Research & Development,45,2,Research Scientist,2,25518,0,No,13,10,2,9,5,1,6,No
2103401,Travel_Rarely,Sales,67,2,Sales Executive,4,22589,1,No,11,10,3,10,0,0,2,No
2103402,Travel_Rarely,Research & Development,74,1,Laboratory Technician,1,24941,4,Yes,16,17,2,2,2,2,2,No
2103403,Travel_Frequently,Research & Development,42,1,Laboratory Technician,2,23826,1,No,22,4,3,4,3,3,3,No
2103404,Travel_Rarely,Sales,47,4,Manager,2,21086,6,No,14,29,3,3,2,1,2,No
2103405,Travel_Rarely,Research & Development,36,4,Manager,3,22384,4,No,14,23,3,8,7,0,0,No
2103406,Travel_Rarely,Sales,80,3,Sales Executive,3,11591,3,Yes,16,21,3,2,0,0,2,No
2103407,Travel_Rarely,Sales,54,1,Sales Representative,1,21082,1,No,11,2,3,2,2,0,2,No
2103408,Non-Travel,Sales,36,2,Sales Executive,4,16130,1,Yes,25,7,3,6,5,1,2,No
2103409,Travel_Rarely,Research & Development,80,2,Healthcare Representative,3,7419,6,No,14,10,2,3,2,0,2,No
2103410,Travel_Rarely,Human Resources,44,1,Human Resources,4,4167,4,Yes,18,8,3,2,2,2,2,No
2103411,Travel_Rarely,Research & Development,93,1,Laboratory Technician,3,20586,1,Yes,11,5,3,5,4,1,2,Yes
2103412,Travel_Rarely,Research & Development,87,1,Laboratory Technician,3,26176,7,No,19,7,2,0,0,0,0,No
2103413,Travel_Rarely,Research & Development,48,3,Healthcare Representative,4,3458,3,No,15,11,3,4,3,1,2,No
2103414,Travel_Frequently,Sales,95,1,Sales Representative,3,11740,2,Yes,11,19,3,9,7,7,7,Yes
2103415,Travel_Rarely,Research & Development,95,1,Laboratory Technician,2,24852,1,No,12,1,3,1,0,0,0,Yes
2103416,Non-Travel,Research & Development,76,1,Laboratory Technician,4,11925,1,No,20,7,3,7,7,5,7,No
2103417,Travel_Rarely,Research & Development,94,1,Research Scientist,2,23737,5,No,12,8,3,4,2,1,2,No
2103418,Travel_Rarely,Research & Development,57,2,Laboratory Technician,4,11912,1,No,14,15,4,15,10,4,13,No
2103419,Travel_Rarely,Research & Development,92,3,Healthcare Representative,4,20467,3,No,20,19,4,1,0,0,0,No
2103420,Travel_Rarely,Research & Development,79,1,Laboratory Technician,2,13637,1,No,18,14,3,14,11,2,13,No
2103421,Travel_Frequently,Sales,31,2,Sales Executive,4,7677,1,No,14,6,2,6,3,1,3,No
2103422,Travel_Rarely,Research & Development,35,1,Research Scientist,4,20338,1,No,12,10,3,10,9,8,7,No
2103423,Travel_Rarely,Sales,99,1,Sales Representative,4,25103,1,Yes,21,3,3,3,2,0,2,Yes
2103424,Travel_Rarely,Research & Development,96,3,Healthcare Representative,4,14810,1,Yes,19,9,3,8,7,6,7,No
2103425,Travel_Frequently,Research & Development,79,1,Research Scientist,4,13970,0,Yes,14,6,4,5,4,1,4,No
2103426,Travel_Rarely,Sales,73,2,Sales Executive,4,6069,1,Yes,17,10,3,10,9,8,8,No
2103427,Travel_Rarely,Research & Development,62,1,Research Scientist,3,17616,1,No,16,5,3,5,3,0,4,No
2103428,Travel_Rarely,Sales,35,3,Sales Executive,3,15869,1,No,12,10,3,10,8,8,7,No
2103429,Travel_Rarely,Research & Development,43,1,Laboratory Technician,3,25412,9,No,17,9,3,5,3,1,2,No
2103430,Travel_Rarely,Sales,51,2,Sales Representative,4,7439,3,No,15,17,2,13,7,6,7,No
2103431,Non-Travel,Research & Development,74,3,Healthcare Representative,3,3395,3,No,23,25,2,23,15,14,4,No
2103432,Travel_Rarely,Human Resources,58,1,Human Resources,3,11585,1,No,11,1,3,1,0,0,0,Yes
2103433,Travel_Frequently,Sales,82,4,Sales Executive,3,24164,7,No,11,25,1,23,5,14,10,Yes
2103434,Travel_Rarely,Research & Development,62,1,Laboratory Technician,3,6217,1,No,15,3,4,3,2,0,2,No
2103435,Travel_Rarely,Research & Development,48,4,Research Director,2,17119,1,No,11,21,3,21,6,8,6,No
2103436,Travel_Frequently,Research & Development,56,1,Research Scientist,3,17360,6,No,13,10,2,5,2,1,3,No
2103437,Travel_Rarely,Research & Development,69,1,Laboratory Technician,3,18103,1,No,14,6,4,5,2,0,3,No
2103438,Non-Travel,Human Resources,60,2,Human Resources,2,20794,6,No,19,10,3,3,2,1,2,No
2103439,Travel_Rarely,Research & Development,92,2,Manufacturing Director,1,5041,2,Yes,16,18,3,1,0,0,0,No
2103440,Travel_Rarely,Research & Development,91,1,Laboratory Technician,1,3622,1,No,13,6,4,6,2,1,2,No
2103441,Travel_Rarely,Research & Development,34,2,Healthcare Representative,2,9697,6,No,14,19,3,10,7,0,9,No
2103442,Travel_Rarely,Research & Development,49,2,Manufacturing Director,3,5151,2,No,16,17,3,7,7,0,7,No
2103443,Travel_Rarely,Research & Development,33,1,Research Scientist,4,3811,1,No,12,10,2,10,0,0,8,No
2103444,Non-Travel,Sales,87,2,Sales Executive,2,3536,7,No,11,4,1,1,0,0,0,No
2103445,Travel_Rarely,Sales,74,3,Sales Executive,4,5596,4,Yes,12,13,2,10,6,0,3,No
2103446,Travel_Rarely,Sales,96,2,Sales Executive,1,8658,5,Yes,13,16,3,2,2,2,2,Yes
2103447,Travel_Rarely,Sales,34,2,Sales Executive,2,12147,6,No,15,10,3,0,0,0,0,Yes
2103448,Travel_Rarely,Research & Development,51,1,Laboratory Technician,2,12862,1,No,13,3,1,3,2,1,2,No
2103449,Travel_Frequently,Research & Development,30,2,Manufacturing Director,4,6670,2,No,20,9,2,5,4,1,4,No
2103450,Non-Travel,Research & Development,77,2,Laboratory Technician,4,8989,1,Yes,15,9,3,9,8,5,8,No
2103451,Travel_Rarely,Sales,80,3,Sales Executive,3,3840,3,No,13,10,1,4,3,0,2,No
2103452,Travel_Rarely,Sales,88,5,Manager,2,4349,1,No,14,21,2,21,8,12,8,No
2103453,Travel_Rarely,Human Resources,56,3,Human Resources,3,6595,4,No,21,9,4,5,0,0,3,No
